customer_id,customer_name,age_group,gender,country,purchase_channel
CUST45332,Sherri Ellis,46-55,Other,Australia,Carrier Store
CUST45333,Craig Cook,36-45,Other,India,Online Store
CUST45334,Kirsten Owen,36-45,Other,Australia,Retail Store
CUST45335,Teresa Schaefer,46-55,Female,Australia,Carrier Store
CUST45336,Janet Parker,56+,Male,United States,Online Store
CUST45337,Carla Berry,56+,Male,United States,Retail Store
CUST45338,Shawn Livingston,26-35,Male,United States,Third-Party Marketplace
CUST45339,Caitlin Hughes,18-25,Male,United States,Retail Store
CUST45340,Howard Atkinson,56+,Male,Canada,Online Store
CUST45341,Matthew Kim,56+,Male,India,Carrier Store
CUST45342,Katie Smith,26-35,Female,United States,Online Store
CUST45343,Juan Carter,18-25,Female,United States,Retail Store
CUST45344,Joshua Atkins,26-35,Female,United Kingdom,Retail Store
CUST45345,Kendra Cruz,26-35,Other,United Kingdom,Retail Store
CUST45346,David Sherman,36-45,Male,Canada,Online Store
CUST45347,Kimberly Smith,56+,Male,United Kingdom,Retail Store
CUST45348,Miss Amy Martin,46-55,Other,United States,Carrier Store
CUST45349,Kathy King,18-25,Male,Canada,Third-Party Marketplace
CUST45350,Jeffrey Green,46-55,Other,United Kingdom,Third-Party Marketplace
CUST45351,Jeffrey Black,56+,Other,United Kingdom,Carrier Store
CUST45352,Kimberly Anderson,18-25,Male,Australia,Carrier Store
CUST45353,Frances Evans,36-45,Female,United Kingdom,Retail Store
CUST45354,Michelle Lopez,18-25,Female,India,Carrier Store
CUST45355,Amber Soto,26-35,Other,United Kingdom,Retail Store
CUST45356,Jasmine Hines,18-25,Female,India,Carrier Store
CUST45357,Timothy Bell,18-25,Male,Canada,Online Store
CUST45358,John Bradley,46-55,Other,India,Retail Store
CUST45359,Terry Matthews,18-25,Male,India,Carrier Store
CUST45360,Shannon Wells,36-45,Other,Canada,Online Store
CUST45361,Anthony Best,56+,Other,India,Retail Store
CUST45362,Jeffery Reynolds,36-45,Male,India,Carrier Store
CUST45363,Ashley Perez,26-35,Other,United Kingdom,Third-Party Marketplace
CUST45364,Dawn Hill,56+,Other,United States,Online Store
CUST45365,Scott Reyes,46-55,Male,United States,Retail Store
CUST45366,Michael Brown,56+,Female,Australia,Third-Party Marketplace
CUST45367,James Parker,18-25,Male,United States,Online Store
CUST45368,Kyle Jackson,18-25,Female,Australia,Carrier Store
CUST45369,Dorothy Barton,46-55,Female,Canada,Third-Party Marketplace
CUST45370,Frank Sanders,18-25,Other,Canada,Carrier Store
CUST45371,Carlos Gomez,18-25,Male,Canada,Online Store
CUST45372,Maurice Stark,36-45,Female,United States,Carrier Store
CUST45373,William Hill,18-25,Male,United Kingdom,Online Store
CUST45374,Hannah Brown,46-55,Female,Canada,Third-Party Marketplace
CUST45375,Clifford Cole,26-35,Female,Australia,Carrier Store
CUST45376,Teresa David,36-45,Female,United States,Retail Store
CUST45377,Brenda Graham,46-55,Male,Australia,Retail Store
CUST45378,Alicia Johnson,56+,Male,United Kingdom,Third-Party Marketplace
CUST45379,Toni Mcgee,56+,Male,United States,Carrier Store
CUST45380,Scott Snow Jr.,36-45,Other,India,Online Store
CUST45381,Oscar Moran,56+,Female,Canada,Carrier Store
CUST45382,Tracy Moran,36-45,Male,India,Online Store
CUST45383,James Moore,56+,Female,India,Third-Party Marketplace
CUST45384,Crystal Proctor,18-25,Other,Canada,Online Store
CUST45385,Rachel Black,36-45,Female,United Kingdom,Third-Party Marketplace
CUST45386,Melissa Johnson,36-45,Male,Australia,Carrier Store
CUST45387,Brian Wagner,26-35,Female,United Kingdom,Online Store
CUST45388,Erica Gibson,56+,Female,India,Retail Store
CUST45389,Denise Fleming,46-55,Male,Canada,Retail Store
CUST45390,Haley Johnson,56+,Other,United States,Retail Store
CUST45391,Colleen Saunders,56+,Male,Australia,Online Store
CUST45392,Tiffany Park,26-35,Male,United States,Carrier Store
CUST45393,Lindsay Schultz,26-35,Other,United Kingdom,Retail Store
CUST45394,Suzanne Hunt,36-45,Female,United Kingdom,Retail Store
CUST45395,Mary Ruiz,56+,Other,United States,Carrier Store
CUST45396,Brandon Bennett,56+,Male,Australia,Third-Party Marketplace
CUST45397,Amber Myers,46-55,Other,Canada,Carrier Store
CUST45398,Paul Simmons,36-45,Male,India,Online Store
CUST45399,Anna Dodson,26-35,Male,Australia,Carrier Store
CUST45400,Juan Sellers,56+,Male,United States,Third-Party Marketplace
CUST45401,Shawn Aguirre,56+,Female,Canada,Online Store
CUST45402,Michael Lucas,46-55,Other,Australia,Carrier Store
CUST45403,David Kennedy,46-55,Other,United Kingdom,Retail Store
CUST45404,Tina Oneal,46-55,Female,United States,Online Store
CUST45405,Benjamin Mcguire,56+,Female,United Kingdom,Carrier Store
CUST45406,Laura Gardner,46-55,Female,United Kingdom,Online Store
CUST45407,Jessica Eaton,26-35,Female,United States,Carrier Store
CUST45408,Mark Mclaughlin,46-55,Other,Australia,Carrier Store
CUST45409,Lori Williams,18-25,Female,Australia,Third-Party Marketplace
CUST45410,Jose Jensen,26-35,Female,Canada,Retail Store
CUST45411,Patty David,46-55,Other,Australia,Retail Store
CUST45412,Christine Bray,46-55,Other,United States,Carrier Store
CUST45413,George Matthews,26-35,Male,Canada,Retail Store
CUST45414,Nicholas Avila,36-45,Female,United States,Retail Store
CUST45415,John Williams,18-25,Other,United States,Third-Party Marketplace
CUST45416,Brandon Perez,56+,Female,Canada,Third-Party Marketplace
CUST45417,Victor Young,26-35,Female,United Kingdom,Retail Store
CUST45418,Ronald Miller,46-55,Female,United Kingdom,Carrier Store
CUST45419,Nathan Watson,46-55,Male,Australia,Third-Party Marketplace
CUST45420,Shaun Hansen,56+,Other,United States,Third-Party Marketplace
CUST45421,Jennifer Hodges MD,36-45,Female,Australia,Third-Party Marketplace
CUST45422,Katelyn Johns,56+,Male,Canada,Online Store
CUST45423,Ms. Jane Murphy,46-55,Other,United States,Carrier Store
CUST45424,Robert Davis,56+,Male,Canada,Retail Store
CUST45425,Timothy Martin,18-25,Female,United States,Carrier Store
CUST45426,Alexis Anderson,18-25,Other,United Kingdom,Carrier Store
CUST45427,Roy Baker,56+,Other,United States,Carrier Store
CUST45428,Zachary Flores,56+,Male,Australia,Retail Store
CUST45429,Angela Thompson,36-45,Male,Australia,Retail Store
CUST45430,Jimmy Nguyen,36-45,Female,India,Third-Party Marketplace
CUST45431,William Doyle,56+,Male,India,Carrier Store
CUST45432,Kevin Adams,18-25,Other,India,Third-Party Marketplace
CUST45433,Lisa Martinez,36-45,Female,Australia,Third-Party Marketplace
CUST45434,Lauren Campbell,36-45,Female,Australia,Third-Party Marketplace
CUST45435,Sarah Brown,36-45,Male,Australia,Retail Store
CUST45436,Natalie Alexander,46-55,Male,United Kingdom,Retail Store
CUST45437,Louis Miranda,26-35,Female,Australia,Retail Store
CUST45438,Angela Hall,18-25,Male,Canada,Online Store
CUST45439,Austin Hughes,18-25,Other,India,Retail Store
CUST45440,Melissa Russell,18-25,Female,United States,Online Store
CUST45441,Hannah Weaver,18-25,Female,United States,Retail Store
CUST45442,Daniel Thomas,26-35,Male,Canada,Retail Store
CUST45443,Jim Garcia,46-55,Male,United States,Carrier Store
CUST45444,Mark Perez,18-25,Male,Australia,Third-Party Marketplace
CUST45445,Mark Smith,56+,Other,United States,Third-Party Marketplace
CUST45446,Kenneth Lewis III,36-45,Other,India,Third-Party Marketplace
CUST45447,Jacob Flores,46-55,Female,United States,Third-Party Marketplace
CUST45448,Natasha Ford,46-55,Female,Australia,Carrier Store
CUST45449,Faith Lewis DVM,56+,Other,India,Third-Party Marketplace
CUST45450,Gregg Williams,46-55,Female,India,Retail Store
CUST45451,Angela Underwood,26-35,Other,United States,Third-Party Marketplace
CUST45452,Christopher White,46-55,Male,Australia,Online Store
CUST45453,Joshua Rivera,18-25,Male,United Kingdom,Carrier Store
CUST45454,Matthew Larson,26-35,Other,United States,Retail Store
CUST45455,Michael Munoz,46-55,Other,Canada,Online Store
CUST45456,Jesse Miller,18-25,Male,United Kingdom,Carrier Store
CUST45457,Brian Lawson,26-35,Female,United Kingdom,Online Store
CUST45458,Donald Tucker,56+,Other,Canada,Online Store
CUST45459,Eric Mendez,18-25,Female,India,Carrier Store
CUST45460,Craig Johnson,36-45,Other,United States,Third-Party Marketplace
CUST45461,Dawn Campos,18-25,Other,United Kingdom,Retail Store
CUST45462,Christopher Carlson,56+,Male,Australia,Third-Party Marketplace
CUST45463,Amy Francis,46-55,Male,United Kingdom,Online Store
CUST45464,Derek Oconnor,36-45,Female,India,Online Store
CUST45465,Randy Garcia,56+,Other,United Kingdom,Online Store
CUST45466,Tracy Anderson,56+,Male,India,Online Store
CUST45467,Lauren Fleming,18-25,Male,United States,Third-Party Marketplace
CUST45468,Tracy Schneider,56+,Female,Canada,Online Store
CUST45469,Heather Bailey,56+,Female,India,Retail Store
CUST45470,Daniel Scott,18-25,Other,Canada,Retail Store
CUST45471,Lauren Crane,46-55,Other,India,Online Store
CUST45472,Thomas Bell,46-55,Male,Canada,Carrier Store
CUST45473,Yolanda Powers,26-35,Male,United States,Carrier Store
CUST45474,Sarah Robinson,46-55,Female,United States,Third-Party Marketplace
CUST45475,Christopher Boyd,36-45,Female,Australia,Retail Store
CUST45476,Jason Moore,46-55,Female,India,Online Store
CUST45477,Kenneth Mooney,56+,Other,United Kingdom,Third-Party Marketplace
CUST45478,Adam Valenzuela,36-45,Male,United States,Retail Store
CUST45479,Natalie Stevenson,26-35,Female,Canada,Carrier Store
CUST45480,Michael Bird,18-25,Female,United Kingdom,Carrier Store
CUST45481,Brian George,46-55,Female,Canada,Online Store
CUST45482,John Bennett,46-55,Male,Canada,Third-Party Marketplace
CUST45483,Brandi Bradley,18-25,Male,United States,Third-Party Marketplace
CUST45484,Kelly Garcia,36-45,Other,United States,Online Store
CUST45485,David Moody,46-55,Male,Australia,Online Store
CUST45486,John Williams,26-35,Female,United Kingdom,Third-Party Marketplace
CUST45487,Philip Logan,46-55,Female,United Kingdom,Online Store
CUST45488,Michelle Rios,46-55,Female,United States,Third-Party Marketplace
CUST45489,Brian Norris,18-25,Other,India,Online Store
CUST45490,Mike Mccoy,46-55,Male,Canada,Third-Party Marketplace
CUST45491,Lisa Smith,26-35,Other,India,Third-Party Marketplace
CUST45492,Jose English,18-25,Female,United States,Carrier Store
CUST45493,Oscar Burns,46-55,Male,Australia,Online Store
CUST45494,Craig Perkins,26-35,Female,United Kingdom,Third-Party Marketplace
CUST45495,Samuel Mcdonald,18-25,Other,India,Online Store
CUST45496,Aaron Avery,36-45,Female,Australia,Online Store
CUST45497,Lori Edwards,46-55,Other,Australia,Retail Store
CUST45498,Anthony Cisneros,26-35,Male,Canada,Retail Store
CUST45499,Allison Kelly,36-45,Male,Canada,Carrier Store
CUST45500,Joseph Tucker,56+,Male,India,Retail Store
CUST45501,Danielle Morris,46-55,Other,Australia,Retail Store
CUST45502,Dwayne Gonzalez,18-25,Female,India,Online Store
CUST45503,Mr. Michael Cole PhD,46-55,Other,United Kingdom,Online Store
CUST45504,Megan Wallace,46-55,Male,United Kingdom,Retail Store
CUST45505,Casey Hatfield,36-45,Other,India,Carrier Store
CUST45506,Erin Garcia,36-45,Male,India,Carrier Store
CUST45507,Haley Simmons,36-45,Male,Australia,Retail Store
CUST45508,Ashley Hunter,36-45,Other,India,Third-Party Marketplace
CUST45509,Karen Li,36-45,Male,Canada,Carrier Store
CUST45510,Eugene Fields,18-25,Female,United Kingdom,Online Store
CUST45511,Michael Cooper,56+,Male,United Kingdom,Retail Store
CUST45512,Michael Castillo,26-35,Female,United States,Third-Party Marketplace
CUST45513,Raymond Lee,46-55,Male,India,Online Store
CUST45514,Maria Costa,18-25,Other,Australia,Online Store
CUST45515,Nichole Gutierrez,36-45,Other,United States,Retail Store
CUST45516,Kiara Wilson,26-35,Female,United States,Retail Store
CUST45517,Andrew Smith,46-55,Male,Canada,Online Store
CUST45518,Megan Robertson,18-25,Other,Australia,Online Store
CUST45519,Mary Rice,36-45,Male,United Kingdom,Online Store
CUST45520,John Mcmillan,56+,Female,United Kingdom,Retail Store
CUST45521,Brittany Carr,18-25,Male,India,Third-Party Marketplace
CUST45522,Janet Hernandez,26-35,Male,United States,Online Store
CUST45523,Susan Jackson,56+,Other,United States,Retail Store
CUST45524,Christina Moore,46-55,Other,United Kingdom,Retail Store
CUST45525,Jacob Smith,46-55,Other,Australia,Third-Party Marketplace
CUST45526,Andrea Castillo,36-45,Female,India,Online Store
CUST45527,James Wilson,36-45,Other,United States,Retail Store
CUST45528,Jessica Cox,36-45,Female,India,Carrier Store
CUST45529,Eric Francis,46-55,Female,India,Retail Store
CUST45530,Joshua Cabrera,18-25,Other,United States,Online Store
CUST45531,Kimberly Gaines,36-45,Male,Canada,Online Store
CUST45532,Cameron Kelley,18-25,Female,India,Carrier Store
CUST45533,Stephanie Simmons,36-45,Female,United Kingdom,Retail Store
CUST45534,Karl Johnson,18-25,Female,India,Carrier Store
CUST45535,Mr. Stephen Hall,18-25,Female,Australia,Online Store
CUST45536,David Graham,46-55,Female,United States,Retail Store
CUST45537,Sarah Ortega,56+,Female,United Kingdom,Retail Store
CUST45538,Caroline Johns,46-55,Other,United States,Online Store
CUST45539,Samuel Gonzales MD,36-45,Male,United Kingdom,Online Store
CUST45540,Paul Reese,56+,Male,United Kingdom,Carrier Store
CUST45541,Mrs. Kathryn Nelson,36-45,Male,India,Carrier Store
CUST45542,Christopher Thomas,56+,Male,Australia,Retail Store
CUST45543,Theresa Oliver,26-35,Male,United Kingdom,Carrier Store
CUST45544,Travis Hayes,36-45,Other,United Kingdom,Third-Party Marketplace
CUST45545,Maria Buchanan,56+,Other,United Kingdom,Online Store
CUST45546,Melissa Thompson,18-25,Other,Canada,Third-Party Marketplace
CUST45547,Valerie Hughes,18-25,Female,Canada,Retail Store
CUST45548,Joseph Fitzgerald,36-45,Female,United States,Retail Store
CUST45549,Kerri Henderson,56+,Other,United States,Retail Store
CUST45550,Omar Lawrence,26-35,Male,United Kingdom,Carrier Store
CUST45551,Juan Kirk,26-35,Male,United States,Online Store
CUST45552,Veronica Ryan,36-45,Male,Australia,Carrier Store
CUST45553,Kevin Evans,56+,Female,Australia,Carrier Store
CUST45554,Elizabeth Brown,18-25,Male,United States,Carrier Store
CUST45555,Peter Patel,56+,Female,United States,Online Store
CUST45556,Sarah Olson,18-25,Male,Canada,Retail Store
CUST45557,Tiffany Tyler,56+,Female,India,Third-Party Marketplace
CUST45558,Craig Barber,36-45,Female,United States,Third-Party Marketplace
CUST45559,Tammy Underwood,18-25,Male,India,Carrier Store
CUST45560,Bruce Garcia,36-45,Other,Australia,Carrier Store
CUST45561,Zachary Booker,36-45,Male,United Kingdom,Carrier Store
CUST45562,Stephen Walker,26-35,Other,United States,Third-Party Marketplace
CUST45563,Joan Alexander,36-45,Male,Australia,Online Store
CUST45564,Raymond Warren,36-45,Male,India,Online Store
CUST45565,Janet Leonard,18-25,Other,Australia,Carrier Store
CUST45566,Michael Walker,26-35,Male,United Kingdom,Carrier Store
CUST45567,Matthew Lucas,56+,Female,Australia,Retail Store
CUST45568,Brad Melendez DDS,18-25,Female,Australia,Online Store
CUST45569,Anna Taylor,56+,Female,India,Retail Store
CUST45570,Sandra Smith,26-35,Other,United States,Retail Store
CUST45571,Judy Richardson,46-55,Male,India,Online Store
CUST45572,Stephen Osborne,26-35,Other,Canada,Online Store
CUST45573,Jonathon Bonilla,46-55,Other,United Kingdom,Third-Party Marketplace
CUST45574,Melissa Thomas,26-35,Female,United Kingdom,Carrier Store
CUST45575,John Ross,46-55,Female,Australia,Carrier Store
CUST45576,Zachary Kelly,56+,Female,United States,Retail Store
CUST45577,Bobby White DVM,36-45,Other,United Kingdom,Retail Store
CUST45578,James Moran,46-55,Female,Australia,Retail Store
CUST45579,Mark Underwood,26-35,Male,United States,Online Store
CUST45580,Autumn Flores DDS,46-55,Male,India,Retail Store
CUST45581,Jeffrey Cook,36-45,Male,United States,Online Store
CUST45582,Jeffrey Stone,18-25,Other,India,Retail Store
CUST45583,Joshua Rosario,26-35,Male,United Kingdom,Carrier Store
CUST45584,Rebecca Thomas,26-35,Other,United States,Third-Party Marketplace
CUST45585,Beth Thornton,56+,Other,Canada,Third-Party Marketplace
CUST45586,Robert Shields,26-35,Female,United States,Third-Party Marketplace
CUST45587,Margaret Chen,56+,Male,Canada,Online Store
CUST45588,Jesus Harvey,18-25,Male,United Kingdom,Third-Party Marketplace
CUST45589,Tara George,46-55,Male,Canada,Carrier Store
CUST45590,Brianna Massey,56+,Female,Canada,Carrier Store
CUST45591,Annette Morgan,18-25,Male,India,Third-Party Marketplace
CUST45592,Shelia Carr,46-55,Female,Australia,Retail Store
CUST45593,Nicole Butler,46-55,Other,United States,Online Store
CUST45594,Kevin Figueroa,18-25,Other,Australia,Carrier Store
CUST45595,Lisa Sandoval,36-45,Female,India,Carrier Store
CUST45596,William Arnold,36-45,Male,Australia,Third-Party Marketplace
CUST45597,Joseph Zamora,46-55,Other,Australia,Third-Party Marketplace
CUST45598,Eric Johnston,56+,Male,India,Online Store
CUST45599,Lauren Rhodes,18-25,Female,United States,Retail Store
CUST45600,Cody Warner,18-25,Female,India,Carrier Store
CUST45601,Jared Terry,18-25,Female,United Kingdom,Retail Store
CUST45602,Noah Walker,18-25,Male,Australia,Third-Party Marketplace
CUST45603,Jamie Woods,56+,Male,Canada,Carrier Store
CUST45604,Steven Lopez,18-25,Other,United States,Online Store
CUST45605,Nicole Wallace,36-45,Male,United Kingdom,Third-Party Marketplace
CUST45606,Robert Vazquez,36-45,Other,India,Retail Store
CUST45607,Paula Sanders,26-35,Male,India,Retail Store
CUST45608,Barbara Best,56+,Male,India,Carrier Store
CUST45609,Erin Casey,18-25,Other,United Kingdom,Carrier Store
CUST45610,Sandra Bell,26-35,Male,Australia,Third-Party Marketplace
CUST45611,Travis Rodriguez,56+,Other,United States,Third-Party Marketplace
CUST45612,Robert Wilkerson,56+,Female,United States,Carrier Store
CUST45613,Holly Roberson,36-45,Female,Australia,Online Store
CUST45614,Sharon Heath,36-45,Other,Canada,Retail Store
CUST45615,Ashley Pittman,26-35,Male,United Kingdom,Carrier Store
